id,maakond,linn,linnaosa,pind,tube,magamistube,korrus,korruseid,ehitusaasta,seisukord,energiamärgis,hoone materjal,omandivorm,hind3559669,harjumaa,harku vald,tiskre,85.5,4,3,2,2,2024,uus,a,,korteriomand,282150
3678911,harjumaa,tallinn,nõmme,49.2,3,2,3,3,1961,renoveeritud,puudub,,korteriomand,125000
3603380,harjumaa,tallinn,põhja-tallinn,43.8,2,1,2,3,1962,heas korras,f,,korteriomand,174900
3665233,harjumaa,tallinn,haabersti,89.2,3,2,1,3,2021,uus,b,,korteriomand,369900
3576643,harjumaa,tallinn,nõmme,85.9,3,2,4,5,2023,uusarendus,c,,korteriomand,365000
3680499,pärnumaa,pärnu,pärnu linn,56.3,3,2,3,5,1967,heas korras,d,,,118000
3700560,harjumaa,tallinn,haabersti,66,3,2,5,5,2014,heas korras,e,,korteriomand,159900
3700626,harjumaa,tallinn,kristiine,28.5,1,1,2,2,1927,renoveeritud,-,,,77500
3675339,harjumaa,viimsi vald,viimsi,52.9,2,1,1,2,2018,uus,c,,korteriomand,194900
3698141,harjumaa,rae vald,peetri,88.6,3,2,3,4,2007,,d,,korteriomand,219900
3628068,harjumaa,tallinn,kesklinn,106.1,5,4,3,3,2025,uus,a,,korteriomand,669000
3648678,ida-virumaa,narva,2 tuba - puškini tn 45,42.5,2,,4,5,1984,renoveeritud,,,kinnistu,25500
3675499,pärnumaa,pärnu,pärnu linn,46.2,2,1,2,5,1966,renoveeritud,d,,korteriomand,113333
3692842,tartumaa,tartu,tartu linn,41.1,2,,1,2,,,-,,korteriomand,85000
3700546,harjumaa,tallinn,mustamäe,54.3,3,2,1,14,1973,vajab renoveerimist,,,korteriomand,100000
3576620,harjumaa,tallinn,nõmme,85.9,3,2,2,5,2023,uusarendus,c,,korteriomand,365000
3641790,harjumaa,tallinn,mustamäe,40.8,2,1,7,8,2023,uus,b,,korteriomand,160110
3675600,harjumaa,saue vald,laitse,39.6,2,,2,2,1967,keskmine,g,,korteriomand,40989
3695145,harjumaa,tallinn,lasnamäe,65.5,4,3,9,9,1978,renoveeritud,d,,korteriomand,129000
3702079,harjumaa,tallinn,haabersti,65.4,3,2,10,16,2024,uusarendus,b,,korteriomand,284900
3655315,harjumaa,tallinn,põhja-tallinn,40.1,2,1,1,4,1961,,puudub,,korteriomand,83950
3701379,harjumaa,tallinn,lasnamäe,45.9,2,1,1,5,1961,renoveeritud,d,,korteriomand,96900
3609474,harjumaa,tallinn,kesklinn,108.4,4,3,3,3,2025,uus,a,,korteriomand,626000
3645034,harjumaa,tallinn,põhja-tallinn,29.8,1,,1,5,1972,renoveeritud,d,,korteriomand,102000
3699333,harjumaa,keila,3 tuba - mäe tn 9,62.9,3,2,2,5,2020,,puudub,,,199900
3568266,saaremaa,saaremaa vald,kuressaare linn,64.2,3,2,3,3,2024,uus,a,,korteriomand,235900
3653435,harjumaa,tallinn,kristiine,69.9,3,2,2,5,2024,uusarendus,a,,korteriomand,319000
3689802,harjumaa,tallinn,kristiine,73.1,3,2,3,5,2024,uusarendus,a,,korteriomand,328000
